Date,Spieler,Position,Pkt.,Marktwert,Reason,Explanation,Missing since
2021-03-14,"

Dabbur

",Sturm,47,3860000,,,
2021-03-14,"

Adamyan

",Sturm,21,610000,,,
2021-03-14,"

Belfodil

",Sturm,14,910000,,,
2021-03-14,"

Bebou

",Sturm,85,7670000,,,
2021-03-14,"

Kramarić

",Sturm,138,14690000,,,
2021-03-14,"

Rutter

",Sturm,9,2020000,,,
2021-03-14,"

Pervan

",Torwart,7,210000,,,
2021-03-14,"

Klinger

",Torwart,0,160000,,,
2021-03-14,"

Kasten

",Torwart,0,160000,,,
2021-03-14,"

Casteels

",Torwart,82,3870000,,,
2021-03-14,"

Pongračić

",Abwehr,12,2110000,,,
2021-03-14,"

Lacroix

",Abwehr,90,6580000,,,
2021-03-14,"

Paulo Otávio

",Abwehr,57,4370000,,,
2021-03-14,"

Mbabu

",Abwehr,34,4430000,,,
2021-03-14,"

Roussillon

",Abwehr,28,1550000,,,
2021-03-14,"

Siersleben

",Abwehr,0,170000,,,
2021-03-14,"

Baku

",Abwehr,94,8630000,,,
2021-03-14,"

Brooks

",Abwehr,81,7000000,,,
2021-03-14,"

J. Bruma

",Abwehr,0,170000,,,
2021-03-14,"

R. Steffen

",Mittelfeld,88,5230000,,,
2021-03-14,"

Arnold

",Mittelfeld,123,14110000,,,
2021-03-14,"

Schlager

",Mittelfeld,74,5140000,,,
2021-03-14,"

Gerhardt

",Mittelfeld,53,5150000,,,
2021-03-14,"

Guilavogui

",Mittelfeld,39,3610000,,,
2021-03-14,"

M. Philipp

",Sturm,23,2050000,,,
2021-03-14,"

Joao Victor

",Sturm,15,1050000,,,
2021-03-14,"

Mehmedi

",Sturm,32,1770000,,,
2021-03-14,"

Weghorst

",Sturm,137,16450000,,,
2021-03-14,"

Białek

",Sturm,25,1170000,,,
2021-03-14,"

Brekalo

",Sturm,58,4220000,,,
2021-03-14,"

Ginczek

",Sturm,5,550000,,,
2021-03-14,"

F. Müller

",Torwart,63,2350000,,,
2021-03-14,"

N. Thiede

",Torwart,0,160000,,,
2021-03-14,"

Flekken

",Torwart,0,170000,,,
2021-03-14,"

Uphoff

",Torwart,0,160000,,,
2021-03-14,"

J. Schmid

",Abwehr,56,3560000,,,
2021-03-14,"

Gulde

",Abwehr,53,2210000,,,
2021-03-14,"

Lienhart

",Abwehr,67,3310000,,,
2021-03-14,"

K. Schlotterbeck

",Abwehr,44,2070000,,,
2021-03-14,"

Kübler

",Abwehr,23,1340000,,,
2021-03-14,"

C. Günter

",Abwehr,59,2790000,,,
2021-03-14,"

Heintz

",Abwehr,34,1720000,,,
2021-03-14,"

Sallai

",Mittelfeld,69,4560000,,,
2021-03-14,"

Tempelmann

",Mittelfeld,5,240000,,,
2021-03-14,"

Kwon

",Mittelfeld,8,430000,,,
2021-03-14,"

Til

",Mittelfeld,3,410000,,,
2021-03-14,"

Santamaria

",Mittelfeld,61,4670000,,,
2021-03-14,"

Haberer

",Mittelfeld,5,1080000,,,
2021-03-14,"

Grifo

",Mittelfeld,120,10290000,,,
2021-03-14,"

Höfler

",Mittelfeld,60,3390000,,,
2021-03-14,"

Keitel

",Mittelfeld,4,330000,,,
2021-03-14,"

Demirović

",Sturm,70,6050000,,,
2021-03-14,"

Jeong

",Sturm,43,2040000,,,
2021-03-14,"

Höler

",Sturm,73,4480000,,,
2021-03-14,"

Petersen

",Sturm,62,3470000,,,
2021-03-14,"

Bördner

",Torwart,0,160000,,,
2021-03-14,"

Trapp

",Torwart,55,1560000,,,
2021-03-14,"

Schubert

",Torwart,0,160000,,,
2021-03-14,"

Fahrnberger

",Abwehr,0,170000,,,
2021-03-14,"

Brugger

",Abwehr,0,180000,,,
2021-03-14,"

Touré

",Abwehr,38,1130000,,,
2021-03-14,"

Tuta

",Abwehr,21,2510000,,,
2021-03-14,"

N'Dicka

",Abwehr,53,4500000,,,
2021-03-14,"

Hasebe

",Abwehr,48,2590000,,,
2021-03-14,"

Hinteregger

",Abwehr,76,5780000,,,
2021-03-14,"

Ilsanker

",Mittelfeld,36,1290000,,,
2021-03-14,"

Hrustic

",Mittelfeld,9,790000,,,
2021-03-14,"

Rode

",Mittelfeld,45,2490000,,,
2021-03-14,"

Chandler

",Mittelfeld,1,300000,,,
2021-03-14,"

Durm

",Mittelfeld,33,2640000,,,
2021-03-14,"

Kostić

",Mittelfeld,105,12240000,,,
2021-03-14,"

Zuber

",Mittelfeld,25,580000,,,
2021-03-14,"

Willems

",Mittelfeld,0,180000,,,
2021-03-14,"

Sow

",Mittelfeld,49,4760000,,,
2021-03-14,"

Barkok

",Mittelfeld,50,2440000,,,
2021-03-14,"

Kamada

",Mittelfeld,92,7610000,,,
2021-03-14,"

Makanda

",Sturm,0,160000,,,
2021-03-14,"

Ache

",Sturm,4,470000,,,
2021-03-14,"

André Silva

",Sturm,161,16470000,,,
2021-03-14,"

Younes

",Sturm,64,8230000,,,
2021-03-14,"

Jović

",Sturm,33,10690000,,,
2021-03-14,"

Körber

",Torwart,0,160000,,,
2021-03-14,"

Palmowski

",Torwart,0,160000,,,
2021-03-14,"

Schwolow

",Torwart,29,390000,,,
2021-03-14,"

Jarstein

",Torwart,11,1000000,,,
2021-03-14,"

Torunarigha

",Abwehr,14,1860000,,,
2021-03-14,"

Netz

",Abwehr,18,1790000,,,
2021-03-14,"

Alderete

",Abwehr,24,900000,,,
2021-03-14,"

Mittelstädt

",Abwehr,57,2850000,,,
2021-03-14,"

Klünter

",Abwehr,-1,850000,,,
2021-03-14,"

Boyata

",Abwehr,42,1920000,,,
2021-03-14,"

Albrecht

",Abwehr,0,170000,,,
2021-03-14,"

Zeefuik

",Abwehr,0,950000,,,
2021-03-14,"

Plattenhardt

",Abwehr,17,980000,,,
2021-03-14,"

Pekarik

",Abwehr,48,1400000,,,
2021-03-14,"

M. Dárdai

",Abwehr,5,1650000,,,
2021-03-14,"

M. Čović

",Mittelfeld,0,170000,,,
2021-03-14,"

Löwen

",Mittelfeld,5,350000,,,
2021-03-14,"

Ascacíbar

",Mittelfeld,4,1200000,,,
2021-03-14,"

Khedira

",Mittelfeld,11,3600000,,,
2021-03-14,"

Darida

",Mittelfeld,62,3560000,,,
2021-03-14,"

N. Stark

",Mittelfeld,55,3020000,,,
2021-03-14,"

Guendouzi

",Mittelfeld,54,3310000,,,
2021-03-14,"

Tousart

",Mittelfeld,49,3550000,,,
2021-03-14,"

Ngankam

",Sturm,19,530000,,,
2021-03-14,"

Piątek

",Sturm,62,4300000,,,
2021-03-14,"

Redan

",Sturm,4,210000,,,
2021-03-14,"

Lukébakio

",Sturm,62,3950000,,,
2021-03-14,"

Matheus Cunha

",Sturm,93,6140000,,,
2021-03-14,"

Dilrosun

",Sturm,7,1210000,,,
2021-03-14,"

Jhon Córdoba

",Sturm,61,7420000,,,
2021-03-14,"

Leckie

",Sturm,8,460000,,,
2021-03-14,"

Radonjić

",Sturm,0,3000000,,,
2021-03-14,"

Karius

",Torwart,12,710000,,,
2021-03-14,"

Luthe

",Torwart,47,1510000,,,
2021-03-14,"

Busk

",Torwart,0,160000,,,
2021-03-14,"

M. Friedrich

",Abwehr,108,7030000,,,
2021-03-14,"

N. Schlotterbeck

",Abwehr,26,3320000,,,
2021-03-14,"

Gießelmann

",Abwehr,17,550000,,,
2021-03-14,"

F. Hübner

",Abwehr,15,840000,,,
2021-03-14,"

Knoche

",Abwehr,82,5200000,,,
2021-03-14,"

C. Lenz

",Abwehr,68,2380000,,,
2021-03-14,"

Trimmel

",Abwehr,91,6830000,,,
2021-03-14,"

Bülter

",Mittelfeld,37,2080000,,,
2021-03-14,"

Ryerson

",Mittelfeld,21,910000,,,
2021-03-14,"

Gentner

",Mittelfeld,26,1250000,,,
2021-03-14,"

Prömel

",Mittelfeld,55,3740000,,,
2021-03-14,"

Andrich

",Mittelfeld,81,6100000,,,
2021-03-14,"

Griesbeck

",Mittelfeld,12,500000,,,
2021-03-14,"

Gogia

",Mittelfeld,9,280000,,,
2021-03-14,"

Awoniyi

",Sturm,42,1570000,,,
2021-03-14,"

K. Endo

",Sturm,14,760000,,,
2021-03-14,"

S. Becker

",Sturm,57,2310000,,,
2021-03-14,"

Ingvartsen

",Sturm,39,2190000,,,
2021-03-14,"

Dajaku

",Sturm,0,420000,,,
2021-03-14,"

Teuchert

",Sturm,38,1220000,,,
2021-03-14,"

Pohjanpalo

",Sturm,29,2890000,,,
2021-03-14,"

Ujah

",Sturm,0,160000,,,
2021-03-14,"

M. Kruse

",Sturm,76,14980000,,,
2021-03-14,"

Musa

",Sturm,4,1500000,,,
2021-03-14,"

Langer

",Torwart,1,440000,,,
2021-03-14,"

Ahlers

",Torwart,0,210000,,,
2021-03-14,"

Rönnow

",Torwart,30,1270000,,,
2021-03-14,"

Fährmann

",Torwart,34,520000,,,
2021-03-14,"

Oczipka

",Abwehr,7,400000,,,
2021-03-14,"

Mustafi

",Abwehr,18,3730000,,,
2021-03-14,"

Mendyl

",Abwehr,3,200000,,,
2021-03-14,"

William

",Abwehr,7,1550000,,,
2021-03-14,"

Stambouli

",Abwehr,32,1250000,,,
2021-03-14,"

Ludewig

",Abwehr,1,180000,,,
2021-03-14,"

T. Becker

",Abwehr,9,900000,,,
2021-03-14,"

Nastasić

",Abwehr,22,460000,,,
2021-03-14,"

Thiaw

",Abwehr,30,1930000,,,
2021-03-14,"

Salif Sané

",Abwehr,27,1140000,,,
2021-03-14,"

Kolašinac

",Abwehr,13,2680000,,,
2021-03-14,"

Boujellab

",Mittelfeld,13,380000,,,
2021-03-14,"

Bozdoğan

",Mittelfeld,1,460000,,,
2021-03-14,"

Mercan

",Mittelfeld,0,170000,,,
2021-03-14,"

Harit

",Mittelfeld,51,3460000,,,
2021-03-14,"

Bentaleb

",Mittelfeld,3,1060000,,,
2021-03-14,"

Omar Mascarell

",Mittelfeld,45,1420000,,,
2021-03-14,"

Serdar

",Mittelfeld,38,2690000,,,
2021-03-14,"

Schöpf

",Mittelfeld,1,460000,,,
2021-03-14,"

Çalhanoğlu

",Mittelfeld,0,770000,,,
2021-03-14,"

Maden

",Mittelfeld,0,160000,,,
2021-03-14,"

Schuler

",Sturm,1,310000,,,
2021-03-14,"

Hoppe

",Sturm,38,2830000,,,
2021-03-14,"

Gonçalo Paciência

",Sturm,17,630000,,,
2021-03-14,"

Skrzybski

",Sturm,7,180000,,,
2021-03-14,"

Raman

",Sturm,29,1370000,,,
2021-03-14,"

Huntelaar

",Sturm,0,1680000,,,
2021-03-14,"

Uth

",Sturm,47,1740000,,,
2021-03-14,"

Liesegang

",Torwart,0,160000,,,
2021-03-14,"

Hanin

",Torwart,0,160000,,,
2021-03-14,"

Dahmen

",Torwart,3,160000,,,
2021-03-14,"

Zentner

",Torwart,53,1330000,,,
2021-03-14,"

St. Juste

",Abwehr,63,4190000,,,
2021-03-14,"

Kilian

",Abwehr,8,200000,,,
2021-03-14,"

Niakhaté

",Abwehr,54,3610000,,,
2021-03-14,"

Brosinski

",Abwehr,22,810000,,,
2021-03-14,"

A. Hack

",Abwehr,52,2060000,,,
2021-03-14,"

Mwene

",Abwehr,9,1900000,,,
2021-03-14,"

Bell

",Abwehr,22,1980000,,,
2021-03-14,"

Öztunali

",Mittelfeld,38,1170000,,,
2021-03-14,"

Latza

",Mittelfeld,45,2400000,,,
2021-03-14,"

E. Fernandes

",Mittelfeld,26,470000,,,
2021-03-14,"

Papela

",Mittelfeld,0,170000,,,
2021-03-14,"

Boëtius

",Mittelfeld,49,2280000,,,
2021-03-14,"

Barreiro

",Mittelfeld,44,2110000,,,
2021-03-14,"

da Costa

",Mittelfeld,29,4760000,,,
2021-03-14,"

Kunde

",Mittelfeld,15,610000,,,
2021-03-14,"

Nebel

",Mittelfeld,2,160000,,,
2021-03-14,"

Kohr

",Mittelfeld,21,1890000,,,
2021-03-14,"

Stöger

",Mittelfeld,51,4010000,,,
2021-03-14,"

Tauer

",Mittelfeld,8,350000,,,
2021-03-14,"

Mustapha

",Sturm,0,160000,,,
2021-03-14,"

Burkardt

",Sturm,39,1590000,,,
2021-03-14,"

Quaison

",Sturm,35,2480000,,,
2021-03-14,"

Onisiwo

",Sturm,40,2140000,,,
2021-03-14,"

Szalai

",Sturm,9,1410000,,,
2021-03-14,"

Glatzel

",Sturm,14,2810000,,,
2021-03-14,"

Zieler

",Torwart,2,160000,,,
2021-03-14,"

Krahl

",Torwart,0,160000,,,
2021-03-14,"

T. Horn

",Torwart,50,1240000,,,
2021-03-14,"

Katterbach

",Abwehr,14,630000,,,
2021-03-14,"

Czichos

",Abwehr,46,1780000,,,
2021-03-14,"

Ehizibue

",Abwehr,22,630000,,,
2021-03-14,"

Bornauw

",Abwehr,46,1160000,,,
2021-03-14,"

Voloder

",Abwehr,0,170000,,,
2021-03-14,"

Čestić

",Abwehr,6,750000,,,
2021-03-14,"

Jorge Meré

",Abwehr,20,1580000,,,
2021-03-14,"

B. Schmitz

",Abwehr,1,260000,,,
2021-03-14,"

J. Horn

",Abwehr,30,1030000,,,
2021-03-14,"

S. Özcan

",Mittelfeld,17,690000,,,
2021-03-14,"

Höger

",Mittelfeld,2,170000,,,
2021-03-14,"

M. Meyer

",Mittelfeld,6,3050000,,,
2021-03-14,"

Jakobs

",Mittelfeld,21,1460000,,,
2021-03-14,"

Hector

",Mittelfeld,18,2720000,,,
2021-03-14,"

Skhiri

",Mittelfeld,95,5540000,,,
2021-03-14,"

Duda

",Mittelfeld,80,5370000,,,
2021-03-14,"

Rexhbecaj

",Mittelfeld,88,4960000,,,
2021-03-14,"

Drexler

",Mittelfeld,47,1440000,,,
2021-03-14,"

Kainz

",Mittelfeld,0,700000,,,
2021-03-14,"

Limnios

",Sturm,14,410000,,,
2021-03-14,"

Arokodare

",Sturm,9,340000,,,
2021-03-14,"

Lemperle

",Sturm,0,160000,,,
2021-03-14,"

M. Wolf

",Sturm,48,2470000,,,
2021-03-14,"

Thielmann

",Sturm,28,890000,,,
2021-03-14,"

S. Andersson

",Sturm,29,1220000,,,
2021-03-14,"

Dennis

",Sturm,7,2220000,,,
2021-03-14,"

Gikiewicz

",Torwart,79,2990000,,,
2021-03-14,"

Koubek

",Torwart,0,160000,,,
2021-03-14,"

Leneis

",Torwart,0,160000,,,
2021-03-14,"

Uduokhai

",Abwehr,81,4830000,,,
2021-03-14,"

Gouweleeuw

",Abwehr,68,2900000,,,
2021-03-14,"

Framberger

",Abwehr,16,1310000,,,
2021-03-14,"

Iago

",Abwehr,36,480000,,,
2021-03-14,"

Pedersen

",Abwehr,20,1660000,,,
2021-03-14,"

Suchý

",Abwehr,2,270000,,,
2021-03-14,"

Gumny

",Abwehr,9,530000,,,
2021-03-14,"

Oxford

",Abwehr,29,1030000,,,
2021-03-14,"

Vargas

",Mittelfeld,47,1980000,,,
2021-03-14,"

Jensen

",Mittelfeld,7,240000,,,
2021-03-14,"

Morávek

",Mittelfeld,0,160000,,,
2021-03-14,"

Civeja

",Mittelfeld,2,260000,,,
2021-03-14,"

Bénes

",Mittelfeld,23,2720000,,,
2021-03-14,"

D. Caligiuri

",Mittelfeld,96,5860000,,,
2021-03-14,"

Strobl

",Mittelfeld,36,1620000,,,
2021-03-14,"

Carlos Gruezo

",Mittelfeld,34,960000,,,
2021-03-14,"

R. Khedira

",Mittelfeld,26,1030000,,,
2021-03-14,"

Gregoritsch

",Sturm,32,800000,,,
2021-03-14,"

Hahn

",Sturm,62,3540000,,,
2021-03-14,"

Niederlechner

",Sturm,56,4480000,,,
2021-03-14,"

Finnbogason

",Sturm,14,650000,,,
2021-03-14,"

Sarenren-Bazee

",Sturm,-1,220000,,,
2021-03-14,"

Richter

",Sturm,23,1380000,,,
2021-03-14,"

Pavlenka

",Torwart,66,2340000,,,
2021-03-14,"

Dos Santos Haesler

",Torwart,0,160000,,,
2021-03-14,"

Zetterer

",Torwart,0,170000,,,
2021-03-14,"

Plogmann

",Torwart,0,160000,,,
2021-03-14,"

Friedl

",Abwehr,63,3320000,,,
2021-03-14,"

Augustinsson

",Abwehr,64,4820000,,,
2021-03-14,"

Toprak

",Abwehr,61,3500000,,,
2021-03-14,"

Mbom

",Abwehr,19,1070000,,,
2021-03-14,"

Agu

",Abwehr,28,2310000,,,
2021-03-14,"

Moisander

",Abwehr,15,950000,,,
2021-03-14,"

Veljković

",Abwehr,33,2330000,,,
2021-03-14,"

C. Groß

",Abwehr,30,890000,,,
2021-03-14,"

Gebre Selassie

",Abwehr,68,3700000,,,
2021-03-14,"

Gruev

",Mittelfeld,0,170000,,,
2021-03-14,"

Bittencourt

",Mittelfeld,73,4360000,,,
2021-03-14,"

Möhwald

",Mittelfeld,53,3470000,,,
2021-03-14,"

Erras

",Mittelfeld,1,220000,,,
2021-03-14,"

Schönfelder

",Mittelfeld,0,230000,,,
2021-03-14,"

M. Eggestein

",Mittelfeld,70,5190000,,,
2021-03-14,"

R. Schmid

",Mittelfeld,27,2410000,,,
2021-03-14,"

Füllkrug

",Sturm,42,6750000,,,
2021-03-14,"

Woltemade

",Sturm,7,360000,,,
2021-03-14,"

Sargent

",Sturm,87,6470000,,,
2021-03-14,"

Rashica

",Sturm,26,6140000,,,
2021-03-14,"

Selke

",Sturm,32,1650000,,,
2021-03-14,"

Ōsako

",Sturm,21,1360000,,,
2021-03-14,"

Dinkçi

",Sturm,8,480000,,,
2021-03-14,"

Linnér

",Torwart,0,250000,,,
2021-03-14,"

Ortega Moreno

",Torwart,74,2910000,,,
2021-03-14,"

Rehnen

",Torwart,0,160000,,,
2021-03-14,"

de Medina

",Abwehr,-4,540000,,,
2021-03-14,"

Laursen

",Abwehr,29,1450000,,,
2021-03-14,"

van der Hoorn

",Abwehr,32,910000,,,
2021-03-14,"

Pieper

",Abwehr,89,4930000,,,
2021-03-14,"

J. Nilsson

",Abwehr,49,2790000,,,
2021-03-14,"

Brunner

",Abwehr,49,2090000,,,
2021-03-14,"

Lucoqui

",Abwehr,10,300000,,,
2021-03-14,"

Seufert

",Mittelfeld,16,640000,,,
2021-03-14,"

Consbruch

",Mittelfeld,0,240000,,,
2021-03-14,"

Vlap

",Mittelfeld,13,3210000,,,
2021-03-14,"

Okugawa

",Mittelfeld,-1,1630000,,,
2021-03-14,"

Kunze

",Mittelfeld,22,1130000,,,
2021-03-14,"

Edmundsson

",Mittelfeld,10,310000,,,
2021-03-14,"

Prietl

",Mittelfeld,45,2680000,,,
2021-03-14,"

A. Maier

",Mittelfeld,5,1220000,,,
2021-03-14,"

Yabo

",Mittelfeld,11,680000,,,
2021-03-14,"

Hartel

",Mittelfeld,55,2690000,,,
2021-03-14,"

Soukou

",Sturm,11,290000,,,
2021-03-14,"

F. Klos

",Sturm,62,3240000,,,
2021-03-14,"

Doan

",Sturm,69,4270000,,,
2021-03-14,"

Gebauer

",Sturm,15,680000,,,
2021-03-14,"

Sergio Córdova

",Sturm,30,1820000,,,
2021-03-14,"

Voglsammer

",Sturm,8,1810000,,,
2021-03-14,"

Schipplock

",Sturm,34,890000,,,
2021-03-14,"

Grahl

",Torwart,0,160000,,,
2021-03-14,"

Bredlow

",Torwart,0,160000,,,
2021-03-14,"

Kobel

",Torwart,65,2050000,,,
2021-03-14,"

Aidonis

",Abwehr,0,170000,,,
2021-03-14,"

Karazor

",Abwehr,14,500000,,,
2021-03-14,"

Mack

",Abwehr,0,170000,,,
2021-03-14,"

B. Sosa

",Abwehr,82,6490000,,,
2021-03-14,"

Mola

",Abwehr,0,170000,,,
2021-03-14,"

Kaminski

",Abwehr,3,180000,,,
2021-03-14,"

Stenzel

",Abwehr,24,690000,,,
2021-03-14,"

Anton

",Abwehr,42,2750000,,,
2021-03-14,"

Kempf

",Abwehr,84,4920000,,,
2021-03-14,"

Mavropanos

",Abwehr,45,4880000,,,
2021-03-14,"

Wamangituka

",Mittelfeld,121,11550000,,,
2021-03-14,"

Förster

",Mittelfeld,32,2990000,,,
2021-03-14,"

W. Endo

",Mittelfeld,97,6430000,,,
2021-03-14,"

Egloff

",Mittelfeld,0,160000,,,
2021-03-14,"

Churlinov

",Mittelfeld,1,190000,,,
2021-03-14,"

M. Klimowicz

",Mittelfeld,41,1910000,,,
2021-03-14,"

Didavi

",Mittelfeld,57,3970000,,,
2021-03-14,"

Klement

",Mittelfeld,35,1690000,,,
2021-03-14,"

Thommy

",Mittelfeld,11,2710000,,,
2021-03-14,"

Ahamada

",Mittelfeld,3,330000,,,
2021-03-14,"

Mangala

",Mittelfeld,57,3090000,,,
2021-03-14,"

Castro

",Mittelfeld,73,5390000,,,
2021-03-14,"

Al Ghaddioui

",Sturm,1,280000,,,
2021-03-14,"

Kalajdžić

",Sturm,121,13200000,,,
2021-03-14,"

Massimo

",Sturm,14,520000,,,
2021-03-14,"

González

",Sturm,78,7710000,,,
2021-03-14,"

Cissé

",Sturm,2,340000,,,
2021-03-14,"

T. Coulibaly

",Sturm,34,2110000,,,
2021-03-15,"

Neuer

",Torwart,56,1750000,,,
2021-03-15,"

R. Hoffmann

",Torwart,0,160000,,,
2021-03-15,"

Nübel

",Torwart,0,220000,,,
2021-03-15,"

Davies

",Abwehr,43,7470000,,,
2021-03-15,"

Lucas Hernández

",Abwehr,54,4130000,,,
2021-03-15,"

Süle

",Abwehr,65,5690000,,,
2021-03-15,"

Nianzou

",Abwehr,2,630000,,,
2021-03-15,"

Alaba

",Abwehr,82,6550000,,,
2021-03-15,"

Sarr

",Abwehr,8,610000,,,
2021-03-15,"

J. Boateng

",Abwehr,64,4760000,,,
2021-03-15,"

Pavard

",Abwehr,47,5190000,,,
2021-03-15,"

Musiala

",Mittelfeld,47,4650000,,,
2021-03-15,"

Marc Roca

",Mittelfeld,6,1360000,,,
2021-03-15,"

Tolisso

",Mittelfeld,27,1470000,,,
2021-03-15,"

Tiago Dantas

",Mittelfeld,0,660000,,,
2021-03-15,"

Javi Martínez

",Mittelfeld,21,1650000,,,
2021-03-15,"

Goretzka

",Mittelfeld,102,15650000,,,
2021-03-15,"

Kimmich

",Mittelfeld,132,17350000,,,
2021-03-15,"

Douglas Costa

",Mittelfeld,22,1250000,,,
2021-03-15,"

L. Sané

",Sturm,73,11930000,,,
2021-03-15,"

Coman

",Sturm,97,12470000,,,
2021-03-15,"

Lewandowski

",Sturm,248,23310000,,,
2021-03-15,"

T. Müller

",Sturm,154,17630000,,,
2021-03-15,"

Choupo-Moting

",Sturm,16,1930000,,,
2021-03-15,"

Gnabry

",Sturm,114,15520000,,,
2021-03-15,"

Bürki

",Torwart,29,520000,,,
2021-03-15,"

Unbehaun

",Torwart,0,160000,,,
2021-03-15,"

Hitz

",Torwart,24,1680000,,,
2021-03-15,"

Drljača

",Torwart,0,160000,,,
2021-03-15,"

Meunier

",Abwehr,57,3440000,,,
2021-03-15,"

Mateu Morey

",Abwehr,21,3080000,,,
2021-03-15,"

Akanji

",Abwehr,78,4810000,,,
2021-03-15,"

Zagadou

",Abwehr,11,4040000,,,
2021-03-15,"

Passlack

",Abwehr,23,590000,,,
2021-03-15,"

Hummels

",Abwehr,131,10780000,,,
2021-03-15,"

Schmelzer

",Abwehr,0,160000,,,
2021-03-15,"

N. Schulz

",Abwehr,9,1940000,,,
2021-03-15,"

Can

",Abwehr,90,7930000,,,
2021-03-15,"

Piszczek

",Abwehr,4,400000,,,
2021-03-15,"

Dahoud

",Mittelfeld,34,6890000,,,
2021-03-15,"

Delaney

",Mittelfeld,46,4570000,,,
2021-03-15,"

Raphaël Guerreiro

",Mittelfeld,111,11280000,,,
2021-03-15,"

Witsel

",Mittelfeld,48,2380000,,,
2021-03-15,"

Brandt

",Mittelfeld,62,4760000,,,
2021-03-15,"

Reinier

",Mittelfeld,17,2180000,,,
2021-03-15,"

Bellingham

",Mittelfeld,58,6630000,,,
2021-03-15,"

Raschl

",Mittelfeld,0,160000,,,
2021-03-15,"

Moukoko

",Sturm,32,4360000,,,
2021-03-15,"

Reyna

",Sturm,71,5510000,,,
2021-03-15,"

Haaland

",Sturm,161,23790000,,,
2021-03-15,"

Reus

",Sturm,80,10360000,,,
2021-03-15,"

Hazard

",Sturm,23,10580000,,,
2021-03-15,"

Sancho

",Sturm,136,13270000,,,
2021-03-15,"

Tigges 

",Sturm,8,880000,,,
2021-03-15,"

Tschauner

",Torwart,0,160000,,,
2021-03-15,"

Josep Martínez

",Torwart,0,160000,,,
2021-03-15,"

Gulácsi

",Torwart,67,2520000,,,
2021-03-15,"

Henrichs

",Abwehr,15,1450000,,,
2021-03-15,"

Mukiele

",Abwehr,81,7760000,,,
2021-03-15,"

Konaté

",Abwehr,14,2100000,,,
2021-03-15,"

Upamecano

",Abwehr,93,8500000,,,
2021-03-15,"

Angeliño

",Abwehr,116,8620000,,,
2021-03-15,"

Klostermann

",Abwehr,30,4350000,,,
2021-03-15,"

Halstenberg

",Abwehr,64,5800000,,,
2021-03-15,"

Orban

",Abwehr,105,8060000,,,
2021-03-15,"

Samardžić

",Mittelfeld,6,450000,,,
2021-03-15,"

Wosz

",Mittelfeld,2,270000,,,
2021-03-15,"

Dani Olmo

",Mittelfeld,107,10640000,,,
2021-03-15,"

Nkunku

",Mittelfeld,118,14760000,,,
2021-03-15,"

Haidara

",Mittelfeld,62,4190000,,,
2021-03-15,"

Szoboszlai

",Mittelfeld,0,5320000,,,
2021-03-15,"

T. Adams

",Mittelfeld,58,4840000,,,
2021-03-15,"

Laimer

",Mittelfeld,0,540000,,,
2021-03-15,"

Sabitzer

",Mittelfeld,89,12090000,,,
2021-03-15,"

Forsberg

",Mittelfeld,100,9320000,,,
2021-03-15,"

Kampl

",Mittelfeld,48,5550000,,,
2021-03-15,"

Kluivert

",Sturm,14,2480000,,,
2021-03-15,"

Sørloth

",Sturm,71,9860000,,,
2021-03-15,"

Hugo Novoa

",Sturm,0,180000,,,
2021-03-15,"

Hwang

",Sturm,7,1620000,,,
2021-03-15,"

Y. Poulsen

",Sturm,74,7730000,,,
2021-03-15,"

Hartmann

",Sturm,0,170000,,,
2021-03-15,"

Sommer

",Torwart,38,1600000,,,
2021-03-15,"

Olschowsky

",Torwart,0,160000,,,
2021-03-15,"

Grün

",Torwart,0,160000,,,
2021-03-15,"

Sippel

",Torwart,3,200000,,,
2021-03-15,"

Elvedi

",Abwehr,106,6760000,,,
2021-03-15,"

Doucouré

",Abwehr,0,170000,,,
2021-03-15,"

Bensebaini

",Abwehr,44,3500000,,,
2021-03-15,"

Lainer

",Abwehr,59,3460000,,,
2021-03-15,"

Beyer

",Abwehr,0,540000,,,
2021-03-15,"

Lang

",Abwehr,0,160000,,,
2021-03-15,"

Scally

",Abwehr,0,220000,,,
2021-03-15,"

Ginter

",Abwehr,106,6750000,,,
2021-03-15,"

Wendt

",Abwehr,27,910000,,,
2021-03-15,"

Kurt

",Abwehr,0,190000,,,
2021-03-15,"

Jantschke

",Abwehr,5,560000,,,
2021-03-15,"

H. Wolf

",Mittelfeld,19,1550000,,,
2021-03-15,"

Quizera

",Mittelfeld,0,170000,,,
2021-03-15,"

Traoré

",Mittelfeld,5,290000,,,
2021-03-15,"

Reitz

",Mittelfeld,4,310000,,,
2021-03-15,"

Neuhaus

",Mittelfeld,104,9070000,,,
2021-03-15,"

Lazaro

",Mittelfeld,24,3480000,,,
2021-03-15,"

Zakaria

",Mittelfeld,28,3770000,,,
2021-03-15,"

Hofmann

",Mittelfeld,98,10030000,,,
2021-03-15,"

Kramer

",Mittelfeld,58,2460000,,,
2021-03-15,"

Stindl

",Sturm,126,11370000,,,
2021-03-15,"

P. Herrmann

",Sturm,38,1380000,,,
2021-03-15,"

Embolo

",Sturm,44,3530000,,,
2021-03-15,"

Thuram

",Sturm,57,9080000,,,
2021-03-15,"

Villalba

",Sturm,0,170000,,,
2021-03-15,"

Pléa

",Sturm,64,8080000,,,
